Orthogroup	Duplications (all)	Duplications (50% support)
OG0001384	12	7
OG0001385	28	24
OG0001386	19	18
OG0001387	16	13
OG0001388	12	7
OG0001389	9	5
OG0001390	5	4
OG0001391	7	6
OG0001392	12	9
OG0001393	5	3
OG0001394	14	12
OG0001395	8	4
OG0001396	9	8
OG0001397	11	10
OG0001398	12	10
OG0001399	5	3
OG0001400	10	5
OG0001401	11	8
OG0001402	6	6
OG0001403	11	11
OG0001404	23	19
OG0001405	9	6
OG0001406	14	9
OG0001407	6	5
OG0001408	17	12
OG0001409	14	8
OG0001410	22	17
OG0001411	12	8
OG0001412	11	7
OG0001413	7	3
OG0001414	10	3
OG0001415	10	8
OG0001416	6	5
OG0001417	12	9
OG0001418	11	6
OG0001419	8	5
OG0001420	5	4
OG0001421	15	13
OG0001422	9	8
OG0001423	12	8
OG0001424	14	11
OG0001425	7	6
OG0001426	29	27
OG0001427	7	5
OG0001428	7	3
OG0001429	10	4
OG0001430	16	16
OG0001431	8	2
OG0001432	6	4
OG0001433	12	9
OG0001434	7	5
OG0001435	6	1
OG0001436	10	6
OG0001437	10	10
OG0001438	7	7
OG0001439	14	8
OG0001440	5	3
OG0001441	8	5
OG0001442	5	4
OG0001443	10	6
OG0001444	6	4
OG0001445	12	7
OG0001446	7	2
OG0001447	10	5
OG0001448	9	9
OG0001449	10	7
OG0001450	9	7
OG0001451	7	4
OG0001452	11	8
OG0001453	13	13
OG0001454	11	9
OG0001455	14	6
OG0001456	10	7
OG0001457	11	7
OG0001458	17	12
OG0001459	10	6
OG0001460	6	4
OG0001461	8	5
OG0001462	8	5
OG0001463	11	5
OG0001464	4	3
OG0001465	9	7
OG0001466	13	10
OG0001467	8	7
OG0001468	12	7
OG0001469	12	10
OG0001470	15	12
OG0001471	10	6
OG0001472	9	5
OG0001473	12	10
OG0001474	8	7
OG0001475	11	8
OG0001476	7	4
OG0001477	14	9
OG0001478	10	8
OG0001479	14	13
OG0001480	37	37
OG0001481	32	31
OG0001482	16	10
OG0001483	9	5
OG0001484	5	3
OG0001485	10	10
OG0001486	8	5
OG0001487	12	12
OG0001488	14	11
OG0001489	8	6
OG0001490	15	15
OG0001491	9	4
OG0001492	9	6
OG0001493	13	10
OG0001494	9	5
OG0001495	10	6
OG0001496	6	5
OG0001497	7	3
OG0001498	10	6
OG0001499	5	4
OG0001500	11	7
OG0001501	11	8
OG0001502	11	5
OG0001503	9	7
OG0001504	9	4
OG0001505	9	8
OG0001506	7	4
OG0001507	6	2
OG0001508	13	9
OG0001509	7	4
OG0001510	6	5
OG0001511	12	11
OG0001512	10	7
OG0001513	15	9
OG0001514	11	7
OG0001515	9	7
OG0001516	13	11
OG0001517	12	10
OG0001518	14	10
OG0001519	14	6
OG0001520	9	7
OG0001521	11	7
OG0001522	13	7
OG0001523	9	8
OG0001524	8	2
OG0001525	8	4
OG0001526	13	10
OG0001527	5	2
OG0001528	11	10
OG0001529	11	8
OG0001530	9	7
OG0001531	9	7
OG0001532	12	10
OG0001533	9	5
OG0001534	12	9
OG0001535	11	7
OG0001536	10	8
OG0001537	30	30
OG0001538	35	35
OG0001539	8	7
OG0001540	7	5
OG0001541	11	6
OG0001542	6	2
OG0001543	9	4
OG0001544	12	7
OG0001545	17	14
OG0001546	10	8
OG0001547	8	4
OG0001548	7	7
OG0001549	18	13
OG0001550	11	9
OG0001551	22	18
OG0001552	16	13
OG0001553	4	2
OG0001554	9	5
OG0001555	13	10
OG0001556	10	8
OG0001557	18	12
OG0001558	12	7
OG0001559	10	2
OG0001560	5	2
OG0001561	5	2
OG0001562	8	4
OG0001563	11	5
OG0001564	12	10
OG0001565	14	11
OG0001566	8	7
OG0001567	8	4
OG0001568	7	4
OG0001569	11	9
OG0001570	10	7
OG0001571	12	9
OG0001572	7	2
OG0001573	8	6
OG0001574	12	8
OG0001575	11	4
OG0001576	14	13
OG0001577	9	8
OG0001578	11	7
OG0001579	9	7
OG0001580	15	9
OG0001581	9	6
OG0001582	5	4
OG0001583	13	9
OG0001584	8	4
OG0001585	10	5
OG0001586	9	6
OG0001587	11	8
OG0001588	4	2
OG0001589	11	9
OG0001590	13	9
OG0001591	10	6
OG0001592	7	7
OG0001593	9	7
OG0001594	11	8
OG0001595	10	8
OG0001596	6	5
OG0001597	12	11
OG0001598	6	4
OG0001599	20	12
OG0001600	16	15
OG0001601	29	29
OG0001602	35	35
OG0001603	17	13
OG0001604	10	10
OG0001605	27	21
OG0001606	13	10
OG0001607	9	6
OG0001608	10	6
OG0001609	16	15
OG0001610	33	33
OG0001611	13	11
OG0001612	6	4
OG0001613	6	4
OG0001614	9	7
OG0001615	5	3
OG0001616	10	6
OG0001617	13	8
OG0001618	5	4
OG0001619	8	3
OG0001620	7	5
OG0001621	9	9
OG0001622	6	4
OG0001623	10	6
OG0001624	9	8
OG0001625	10	8
OG0001626	10	8
OG0001627	6	4
OG0001628	8	7
OG0001629	9	6
OG0001630	12	8
OG0001631	12	10
OG0001632	12	9
OG0001633	8	4
OG0001634	1	1
OG0001635	9	5
OG0001636	9	1
OG0001637	8	4
OG0001638	7	4
OG0001639	6	5
OG0001640	10	7
OG0001641	9	4
OG0001642	12	5
OG0001643	6	5
OG0001644	5	2
OG0001645	9	8
OG0001646	4	3
OG0001647	6	6
OG0001648	8	3
OG0001649	7	6
OG0001650	4	2
OG0001651	7	5
OG0001652	11	9
OG0001653	7	3
OG0001654	11	7
OG0001655	8	7
OG0001656	7	5
OG0001657	8	5
OG0001658	11	10
OG0001659	10	5
OG0001660	34	34
OG0001661	5	4
OG0001662	10	8
OG0001663	4	4
OG0001664	12	10
OG0001665	9	8
OG0001666	7	6
OG0001667	10	4
OG0001668	9	9
OG0001669	25	17
OG0001670	12	9
OG0001671	11	7
OG0001672	18	11
OG0001673	8	5
OG0001674	14	10
OG0001675	34	34
OG0001676	22	21
OG0001677	12	8
OG0001678	25	24
OG0001679	28	27
OG0001680	25	20
OG0001681	11	3
OG0001682	11	8
OG0001683	7	6
OG0001684	6	4
OG0001685	12	8
OG0001686	7	5
OG0001687	7	3
OG0001688	13	10
OG0001689	8	6
OG0001690	15	11
OG0001691	22	16
OG0001692	5	3
OG0001693	7	5
OG0001694	10	8
OG0001695	6	5
OG0001696	13	10
OG0001697	11	10
OG0001698	11	8
OG0001699	13	11
OG0001700	12	10
OG0001701	14	10
OG0001702	8	4
OG0001703	10	6
OG0001704	10	3
OG0001705	9	5
OG0001706	10	7
OG0001707	4	3
OG0001708	5	4
OG0001709	3	1
OG0001710	26	24
OG0001711	5	3
OG0001712	7	5
OG0001713	7	3
OG0001714	8	6
OG0001715	7	2
OG0001716	6	6
OG0001717	6	6
OG0001718	7	7
OG0001719	7	5
OG0001720	12	8
OG0001721	9	4
OG0001722	18	14
OG0001723	11	8
OG0001724	3	2
OG0001725	10	4
OG0001726	8	6
OG0001727	7	5
OG0001728	7	4
OG0001729	10	8
OG0001730	6	4
OG0001731	9	6
OG0001732	5	2
OG0001733	9	9
OG0001734	11	10
OG0001735	33	33
OG0001736	33	33
OG0001737	22	22
OG0001738	8	7
OG0001739	7	4
OG0001740	8	6
OG0001741	11	8
OG0001742	6	4
OG0001743	10	7
OG0001744	25	25
OG0001745	15	15
OG0001746	18	16
OG0001747	25	23
OG0001748	28	27
OG0001749	7	5
OG0001750	14	8
OG0001751	19	17
OG0001752	10	8
OG0001753	12	11
OG0001754	9	5
OG0001755	12	5
OG0001756	7	2
OG0001757	9	4
OG0001758	6	4
OG0001759	6	2
OG0001760	12	8
OG0001761	9	6
OG0001762	12	6
OG0001763	6	6
OG0001764	10	7
OG0001765	11	8
OG0001766	4	3
OG0001767	7	3
OG0001768	6	4
OG0001769	4	3
OG0001770	12	10
OG0001771	7	4
OG0001772	7	5
OG0001773	9	7
OG0001774	6	5
OG0001775	8	5
OG0001776	10	5
OG0001777	10	9
OG0001778	6	3
OG0001779	7	0
OG0001780	11	10
OG0001781	8	3
OG0001782	8	8
OG0001783	10	6
OG0001784	7	6
OG0001785	6	5
OG0001786	8	4
OG0001787	14	11
OG0001788	5	3
OG0001789	7	4
OG0001790	5	4
OG0001791	7	5
OG0001792	9	5
OG0001793	12	10
OG0001794	11	6
OG0001795	7	4
OG0001796	11	9
OG0001797	5	4
OG0001798	9	3
OG0001799	6	5
OG0001800	9	9
OG0001801	9	6
OG0001802	9	6
OG0001803	22	18
OG0001804	10	7
OG0001805	9	8
OG0001806	9	5
OG0001807	5	3
OG0001808	5	3
OG0001809	11	7
OG0001810	13	7
OG0001811	11	9
OG0001812	13	11
OG0001813	10	9
OG0001814	9	4
OG0001815	14	10
OG0001816	8	4
OG0001817	13	12
OG0001818	10	7
OG0001819	22	13
OG0001820	8	4
OG0001821	15	11
OG0001822	32	32
OG0001823	32	32
OG0001824	13	11
OG0001825	27	27
OG0001826	21	20
OG0001827	25	24
OG0001828	21	17
OG0001829	8	6
OG0001830	9	7
OG0001831	6	5
OG0001832	8	4
OG0001833	6	4
OG0001834	9	5
OG0001835	16	9
OG0001836	6	4
OG0001837	9	6
OG0001838	6	3
OG0001839	7	5
OG0001840	6	5
OG0001841	4	0
OG0001842	12	10
OG0001843	9	7
OG0001844	8	3
OG0001845	9	7
OG0001846	10	8
OG0001847	11	9
OG0001848	6	3
OG0001849	7	5
OG0001850	8	6
OG0001851	6	4
OG0001852	5	2
OG0001853	10	9
OG0001854	8	5
OG0001855	8	8
OG0001856	6	4
OG0001857	5	2
OG0001858	10	7
OG0001859	7	4
OG0001860	7	3
OG0001861	7	6
OG0001862	17	16
OG0001863	6	5
OG0001864	9	9
OG0001865	6	5
OG0001866	8	5
OG0001867	6	4
OG0001868	9	4
OG0001869	8	6
OG0001870	7	5
OG0001871	8	5
OG0001872	6	3
OG0001873	6	3
OG0001874	7	5
OG0001875	8	4
OG0001876	8	7
OG0001877	6	4
OG0001878	8	7
OG0001879	8	3
OG0001880	8	6
OG0001881	7	5
OG0001882	8	3
OG0001883	9	8
OG0001884	8	6
OG0001885	13	9
OG0001886	6	3
OG0001887	6	3
OG0001888	5	5
OG0001889	6	4
OG0001890	10	9
OG0001891	7	4
OG0001892	9	7
OG0001893	10	9
OG0001894	7	4
OG0001895	7	6
OG0001896	5	3
OG0001897	16	9
OG0001898	6	3
OG0001899	9	7
OG0001900	14	13
OG0001901	7	7
OG0001902	6	3
OG0001903	23	21
OG0001904	5	1
OG0001905	6	4
OG0001906	6	5
OG0001907	31	31
OG0001908	19	19
OG0001909	19	18
OG0001910	11	9
OG0001911	6	2
OG0001912	6	3
OG0001913	9	7
OG0001914	8	4
OG0001915	8	6
OG0001916	3	2
OG0001917	9	7
OG0001918	8	3
OG0001919	9	6
OG0001920	7	4
OG0001921	6	3
OG0001922	7	4
OG0001923	9	6
OG0001924	9	2
OG0001925	7	4
OG0001926	8	6
OG0001927	7	4
OG0001928	7	4
OG0001929	3	1
OG0001930	9	5
OG0001931	7	5
OG0001932	9	7
OG0001933	9	4
OG0001934	7	4
OG0001935	6	4
OG0001936	9	8
OG0001937	7	4
OG0001938	9	5
OG0001939	8	6
OG0001940	8	8
OG0001941	4	4
OG0001942	6	4
OG0001943	8	4
OG0001944	9	9
OG0001945	7	6
OG0001946	5	3
OG0001947	23	20
OG0001948	7	5
OG0001949	7	4
OG0001950	8	7
OG0001951	8	7
OG0001952	4	4
OG0001953	7	5
OG0001954	6	3
OG0001955	8	7
OG0001956	6	1
OG0001957	9	8
OG0001958	22	21
OG0001959	9	7
OG0001960	7	5
OG0001961	7	2
OG0001962	5	4
OG0001963	5	4
OG0001964	11	8
OG0001965	6	4
OG0001966	9	7
OG0001967	4	2
OG0001968	10	6
OG0001969	10	8
OG0001970	6	1
OG0001971	6	4
OG0001972	7	5
OG0001973	4	4
OG0001974	6	5
OG0001975	7	6
OG0001976	9	7
OG0001977	7	4
OG0001978	6	2
OG0001979	7	5
OG0001980	5	4
OG0001981	11	9
OG0001982	6	4
OG0001983	5	0
OG0001984	16	9
OG0001985	7	3
OG0001986	6	4
OG0001987	5	2
OG0001988	9	7
OG0001989	16	13
OG0001990	9	7
OG0001991	8	3
OG0001992	9	8
OG0001993	5	1
OG0001994	13	12
OG0001995	8	4
OG0001996	9	7
OG0001997	18	14
OG0001998	7	3
OG0001999	13	12
OG0002000	8	6
OG0002001	9	8
OG0002002	5	4
OG0002003	3	2
OG0002004	6	4
OG0002005	13	11
OG0002006	12	11
OG0002007	7	4
OG0002008	16	13
OG0002009	5	5
OG0002010	5	3
OG0002011	12	11
OG0002012	12	8
OG0002013	20	17
OG0002014	30	30
OG0002015	30	30
OG0002016	30	30
OG0002017	30	30
OG0002018	30	30
OG0002019	14	9
OG0002020	16	9
OG0002021	17	14
OG0002022	19	15
OG0002023	7	6
OG0002024	17	13
OG0002025	25	25
OG0002026	13	8
OG0002027	5	4
OG0002028	14	12
OG0002029	6	5
OG0002030	7	7
OG0002031	6	6
OG0002032	6	5
OG0002033	9	4
OG0002034	11	8
OG0002035	8	4
OG0002036	8	7
OG0002037	4	2
OG0002038	4	3
OG0002039	9	6
OG0002040	4	3
OG0002041	7	4
OG0002042	9	7
OG0002043	6	5
OG0002044	7	7
OG0002045	9	8
OG0002046	9	5
OG0002047	6	3
OG0002048	8	6
OG0002049	10	8
OG0002050	9	4
OG0002051	4	1
OG0002052	9	6
OG0002053	6	5
OG0002054	6	5
OG0002055	18	11
OG0002056	9	8
OG0002057	6	4
OG0002058	8	6
OG0002059	8	5
OG0002060	7	5
OG0002061	15	14
OG0002062	6	4
OG0002063	10	5
OG0002064	5	1
OG0002065	7	2
OG0002066	8	5
OG0002067	7	2
OG0002068	11	7
OG0002069	19	18
OG0002070	10	9
OG0002071	6	3
OG0002072	3	1
OG0002073	4	2
OG0002074	9	5
OG0002075	9	3
OG0002076	4	1
OG0002077	3	1
OG0002078	6	3
OG0002079	7	3
OG0002080	6	2
OG0002081	5	2
OG0002082	8	7
OG0002083	7	3
OG0002084	28	28
OG0002085	8	8
OG0002086	6	6
OG0002087	6	4
OG0002088	8	7
OG0002089	9	7
OG0002090	5	1
OG0002091	9	9
OG0002092	9	9
OG0002093	7	2
OG0002094	8	7
OG0002095	6	1
OG0002096	12	10
OG0002097	6	6
OG0002098	12	9
OG0002099	5	4
OG0002100	11	8
OG0002101	27	26
OG0002102	3	0
OG0002103	8	6
OG0002104	9	5
OG0002105	11	11
OG0002106	9	7
OG0002107	6	2
OG0002108	7	3
OG0002109	11	8
OG0002110	7	6
OG0002111	14	14
OG0002112	7	5
OG0002113	3	3
OG0002114	6	4
OG0002115	6	3
OG0002116	14	12
OG0002117	28	28
OG0002118	6	4
OG0002119	19	19
OG0002120	26	26
OG0002121	20	20
OG0002122	27	27
OG0002123	4	1
OG0002124	28	28
OG0002125	6	5
OG0002126	5	1
OG0002127	4	2
OG0002128	6	4
OG0002129	8	4
OG0002130	6	2
OG0002131	5	2
OG0002132	9	8
OG0002133	7	4
OG0002134	10	7
OG0002135	5	3
OG0002136	9	5
OG0002137	7	5
OG0002138	4	2
OG0002139	5	4
OG0002140	7	4
OG0002141	6	2
OG0002142	4	4
OG0002143	8	7
OG0002144	6	3
OG0002145	10	8
OG0002146	6	4
OG0002147	10	6
OG0002148	5	3
OG0002149	8	4
OG0002150	6	3
OG0002151	8	6
OG0002152	9	8
OG0002153	4	2
OG0002154	9	8
OG0002155	4	2
OG0002156	7	5
OG0002157	6	5
OG0002158	8	4
OG0002159	4	3
OG0002160	4	2
OG0002161	13	7
OG0002162	9	6
OG0002163	5	4
OG0002164	8	8
OG0002165	7	5
OG0002166	6	3
OG0002167	8	7
OG0002168	6	3
OG0002169	3	1
OG0002170	7	4
OG0002171	7	4
OG0002172	3	1
OG0002173	4	3
OG0002174	6	4
OG0002175	9	7
OG0002176	7	5
OG0002177	5	1
OG0002178	3	2
OG0002179	8	5
OG0002180	4	2
OG0002181	6	4
OG0002182	7	5
OG0002183	5	2
OG0002184	6	3
OG0002185	4	1
OG0002186	5	1
OG0002187	8	6
OG0002188	5	3
OG0002189	7	3
OG0002190	8	6
OG0002191	6	4
OG0002192	15	7
OG0002193	4	3
OG0002194	7	6
OG0002195	14	14
OG0002196	5	2
OG0002197	3	3
OG0002198	4	0
OG0002199	9	5
OG0002200	9	6
OG0002201	9	8
OG0002202	5	0
OG0002203	8	4
OG0002204	7	6
OG0002205	21	16
OG0002206	8	5
OG0002207	5	1
OG0002208	7	5
OG0002209	10	10
OG0002210	2	0
OG0002211	18	16
OG0002212	6	5
OG0002213	7	5
OG0002214	9	6
OG0002215	7	5
OG0002216	4	2
OG0002217	8	6
OG0002218	8	5
OG0002219	8	6
OG0002220	5	2
OG0002221	7	6
OG0002222	6	3
OG0002223	6	3
OG0002224	20	15
OG0002225	9	7
OG0002226	12	12
OG0002227	5	2
OG0002228	23	18
OG0002229	8	5
OG0002230	10	7
OG0002231	22	21
OG0002232	8	5
OG0002233	21	20
OG0002234	27	27
OG0002235	9	5
OG0002236	7	5
OG0002237	5	1
OG0002238	8	6
OG0002239	8	6
OG0002240	9	5
OG0002241	7	5
OG0002242	5	3
OG0002243	7	4
OG0002244	9	7
OG0002245	5	3
OG0002246	5	4
OG0002247	5	2
OG0002248	6	3
OG0002249	4	3
OG0002250	5	2
OG0002251	7	4
OG0002252	5	3
OG0002253	4	3
OG0002254	7	3
OG0002255	3	3
OG0002256	12	10
OG0002257	7	5
OG0002258	7	5
OG0002259	4	1
OG0002260	6	3
OG0002261	5	2
OG0002262	6	5
OG0002263	6	4
OG0002264	11	7
OG0002265	6	5
OG0002266	5	1
OG0002267	6	5
OG0002268	8	7
OG0002269	5	4
OG0002270	6	4
OG0002271	6	3
OG0002272	5	3
OG0002273	6	3
OG0002274	10	6
OG0002275	4	3
OG0002276	7	4
OG0002277	6	3
OG0002278	9	7
OG0002279	7	3
OG0002280	6	4
OG0002281	9	7
OG0002282	17	9
OG0002283	5	3
OG0002284	8	1
OG0002285	6	5
OG0002286	9	8
OG0002287	6	5
OG0002288	7	6
OG0002289	3	0
OG0002290	10	9
OG0002291	5	3
OG0002292	8	5
OG0002293	7	6
OG0002294	4	3
OG0002295	6	4
OG0002296	6	4
OG0002297	5	3
OG0002298	9	7
OG0002299	2	2
OG0002300	6	5
OG0002301	6	2
OG0002302	4	3
OG0002303	7	6
OG0002304	13	7
OG0002305	3	1
OG0002306	6	4
OG0002307	7	3
OG0002308	4	1
OG0002309	6	4
OG0002310	7	3
OG0002311	6	4
OG0002312	4	2
OG0002313	8	5
OG0002314	5	5
OG0002315	9	6
OG0002316	6	4
OG0002317	5	4
OG0002318	4	2
OG0002319	8	6
OG0002320	10	7
OG0002321	8	5
OG0002322	5	2
OG0002323	8	5
OG0002324	4	2
OG0002325	12	12
OG0002326	9	6
OG0002327	5	4
OG0002328	8	4
OG0002329	7	4
OG0002330	6	5
OG0002331	4	3
OG0002332	8	6
OG0002333	7	6
OG0002334	5	2
OG0002335	7	5
OG0002336	8	6
OG0002337	7	6
OG0002338	3	3
OG0002339	27	27
OG0002340	9	7
OG0002341	8	4
OG0002342	7	5
OG0002343	6	3
OG0002344	8	6
OG0002345	5	4
OG0002346	9	9
OG0002347	5	3
OG0002348	7	6
OG0002349	5	4
OG0002350	12	10
OG0002351	3	1
OG0002352	9	5
OG0002353	16	11
OG0002354	7	5
OG0002355	8	3
OG0002356	3	1
OG0002357	8	6
OG0002358	6	3
OG0002359	9	6
OG0002360	8	6
OG0002361	19	19
OG0002362	27	27
OG0002363	27	27
OG0002364	20	17
OG0002365	23	23
OG0002366	14	14
OG0002367	11	7
OG0002368	13	10
OG0002369	20	18
OG0002370	17	13
OG0002371	14	12
OG0002372	6	2
OG0002373	6	5
OG0002374	3	1
OG0002375	11	5
OG0002376	5	4
OG0002377	3	1
OG0002378	13	10
OG0002379	5	3
OG0002380	5	5
OG0002381	4	3
OG0002382	5	5
OG0002383	4	2
OG0002384	5	4
OG0002385	4	2
OG0002386	8	5
OG0002387	5	2
OG0002388	7	3
OG0002389	5	4
OG0002390	6	4
OG0002391	23	23
OG0002392	6	4
OG0002393	7	5
OG0002394	7	5
OG0002395	9	9
OG0002396	5	4
OG0002397	5	4
OG0002398	6	3
OG0002399	6	3
OG0002400	7	5
OG0002401	8	5
OG0002402	6	3
OG0002403	3	0
OG0002404	7	6
OG0002405	5	3
OG0002406	7	5
OG0002407	5	3
OG0002408	3	1
OG0002409	5	4
OG0002410	13	6
OG0002411	5	4
OG0002412	2	2
OG0002413	6	5
OG0002414	7	6
OG0002415	7	5
OG0002416	6	4
OG0002417	4	3
OG0002418	9	6
OG0002419	5	4
OG0002420	7	3
OG0002421	5	3
OG0002422	7	3
OG0002423	4	4
OG0002424	5	3
OG0002425	6	4
OG0002426	4	2
OG0002427	4	3
OG0002428	3	2
OG0002429	6	6
OG0002430	4	2
OG0002431	4	0
OG0002432	5	3
OG0002433	9	5
OG0002434	4	1
OG0002435	8	6
OG0002436	7	4
OG0002437	7	5
OG0002438	6	5
OG0002439	3	2
OG0002440	9	7
OG0002441	4	2
OG0002442	8	6
OG0002443	9	7
OG0002444	9	7
OG0002445	4	1
OG0002446	6	3
OG0002447	8	5
OG0002448	7	5
OG0002449	6	4
OG0002450	6	4
OG0002451	4	3
OG0002452	11	8
OG0002453	7	4
OG0002454	1	1
OG0002455	4	1
OG0002456	6	5
OG0002457	5	1
OG0002458	5	3
OG0002459	5	3
OG0002460	8	3
OG0002461	6	5
OG0002462	5	2
OG0002463	10	8
OG0002464	6	5
OG0002465	5	3
OG0002466	5	2
OG0002467	3	1
OG0002468	5	3
OG0002469	6	5
OG0002470	8	2
OG0002471	6	4
OG0002472	6	4
OG0002473	6	4
OG0002474	7	3
OG0002475	8	6
OG0002476	7	6
OG0002477	5	3
OG0002478	5	3
OG0002479	2	1
OG0002480	6	6
OG0002481	10	10
OG0002482	6	4
OG0002483	6	4
OG0002484	8	6
OG0002485	9	8
OG0002486	9	7
OG0002487	5	3
OG0002488	7	5
OG0002489	7	2
OG0002490	8	8
OG0002491	3	2
OG0002492	5	4
OG0002493	5	4
OG0002494	9	8
OG0002495	8	5
OG0002496	5	2
OG0002497	8	6
OG0002498	7	5
OG0002499	11	11
OG0002500	19	15
OG0002501	8	5
OG0002502	6	5
OG0002503	3	2
OG0002504	5	3
OG0002505	25	25
OG0002506	26	26
OG0002507	25	25
OG0002508	9	8
OG0002509	24	24
OG0002510	22	22
OG0002511	8	7
OG0002512	18	18
OG0002513	19	18
OG0002514	22	22
OG0002515	25	25
OG0002516	4	3
OG0002517	5	4
OG0002518	7	6
OG0002519	7	6
OG0002520	5	3
OG0002521	7	4
OG0002522	3	3
OG0002523	5	3
OG0002524	4	2
OG0002525	7	4
OG0002526	3	0
OG0002527	16	10
OG0002528	4	1
OG0002529	4	3
OG0002530	5	3
OG0002531	7	3
OG0002532	7	6
OG0002533	5	2
OG0002534	4	3
OG0002535	3	2
OG0002536	4	2
OG0002537	6	4
OG0002538	4	2
OG0002539	5	4
OG0002540	6	5
OG0002541	3	1
OG0002542	4	1
OG0002543	7	4
OG0002544	4	3
OG0002545	6	5
OG0002546	7	5
OG0002547	5	4
OG0002548	4	3
OG0002549	8	6
OG0002550	5	3
OG0002551	7	7
OG0002552	3	1
OG0002553	8	5
OG0002554	5	3
OG0002555	6	3
OG0002556	4	3
OG0002557	9	8
OG0002558	9	7
OG0002559	5	3
OG0002560	5	2
OG0002561	6	4
OG0002562	12	8
OG0002563	7	3
OG0002564	5	3
OG0002565	4	3
OG0002566	5	4
OG0002567	5	4
OG0002568	4	3
OG0002569	5	4
OG0002570	4	2
OG0002571	5	4
OG0002572	5	3
OG0002573	4	2
OG0002574	5	4
OG0002575	3	2
OG0002576	5	3
OG0002577	5	3
OG0002578	3	1
OG0002579	1	0
OG0002580	4	3
OG0002581	8	7
OG0002582	3	1
OG0002583	5	4
OG0002584	5	3
OG0002585	6	5
OG0002586	15	13
OG0002587	10	7
OG0002588	7	6
OG0002589	9	8
OG0002590	4	3
OG0002591	9	7
OG0002592	6	4
OG0002593	4	4
OG0002594	5	3
OG0002595	5	4
OG0002596	1	0
OG0002597	7	3
OG0002598	6	6
OG0002599	5	2
OG0002600	8	5
OG0002601	5	3
OG0002602	5	3
OG0002603	5	4
OG0002604	3	1
OG0002605	4	2
OG0002606	6	2
OG0002607	5	3
OG0002608	6	5
OG0002609	6	5
OG0002610	4	3
OG0002611	9	8
OG0002612	8	5
OG0002613	7	5
OG0002614	4	3
OG0002615	9	6
OG0002616	6	6
OG0002617	10	9
OG0002618	5	3
OG0002619	7	4
OG0002620	6	6
OG0002621	12	9
OG0002622	7	5
OG0002623	5	2
OG0002624	6	4
OG0002625	5	4
OG0002626	9	6
OG0002627	6	2
OG0002628	4	4
OG0002629	5	3
OG0002630	7	5
OG0002631	3	2
OG0002632	5	5
OG0002633	7	7
OG0002634	12	12
OG0002635	6	5
OG0002636	4	4
OG0002637	13	12
OG0002638	17	11
OG0002639	23	23
OG0002640	5	2
OG0002641	4	2
OG0002642	6	3
OG0002643	5	4
OG0002644	3	2
OG0002645	5	3
OG0002646	7	6
OG0002647	3	2
OG0002648	2	1
OG0002649	8	6
OG0002650	4	2
OG0002651	5	3
OG0002652	5	3
OG0002653	4	3
OG0002654	4	2
OG0002655	7	2
OG0002656	6	5
OG0002657	6	5
OG0002658	8	6
OG0002659	7	5
OG0002660	5	3
OG0002661	4	2
OG0002662	5	3
OG0002663	7	4
OG0002664	4	3
OG0002665	5	5
OG0002666	3	2
OG0002667	7	6
OG0002668	6	5
OG0002669	2	0
OG0002670	3	3
OG0002671	6	4
OG0002672	5	4
OG0002673	3	3
OG0002674	7	4
OG0002675	7	3
OG0002676	3	2
OG0002677	5	4
OG0002678	4	1
OG0002679	5	3
OG0002680	6	4
OG0002681	3	1
OG0002682	4	0
OG0002683	5	3
OG0002684	5	3
OG0002685	6	4
OG0002686	4	2
OG0002687	6	4
OG0002688	3	2
OG0002689	4	1
OG0002690	4	3
OG0002691	3	2
OG0002692	5	3
OG0002693	3	2
OG0002694	3	2
OG0002695	7	5
OG0002696	4	2
OG0002697	6	4
OG0002698	3	2
OG0002699	3	2
OG0002700	4	4
OG0002701	4	3
OG0002702	4	2
OG0002703	4	2
OG0002704	3	1
OG0002705	8	5
OG0002706	5	3
OG0002707	5	3
OG0002708	3	1
OG0002709	4	1
OG0002710	6	5
OG0002711	4	4
OG0002712	4	1
OG0002713	8	5
OG0002714	7	6
OG0002715	5	5
OG0002716	5	4
OG0002717	4	3
OG0002718	6	5
OG0002719	10	5
OG0002720	5	4
OG0002721	5	3
OG0002722	6	5
OG0002723	6	6
OG0002724	7	5
OG0002725	4	2
OG0002726	4	3
OG0002727	4	3
OG0002728	3	2
OG0002729	4	3
OG0002730	5	3
OG0002731	3	2
OG0002732	3	2
OG0002733	4	3
OG0002734	7	6
OG0002735	2	1
OG0002736	11	8
OG0002737	6	3
OG0002738	6	4
OG0002739	7	5
OG0002740	5	3
OG0002741	7	3
OG0002742	7	5
OG0002743	7	5
OG0002744	7	7
OG0002745	5	4
OG0002746	3	2
OG0002747	24	24
OG0002748	4	3
OG0002749	8	4
OG0002750	3	2
OG0002751	6	4
OG0002752	3	1
OG0002753	14	11
OG0002754	5	3
OG0002755	3	2
OG0002756	14	12
OG0002757	6	1
OG0002758	11	9
OG0002759	6	5
OG0002760	16	11
OG0002761	2	0
OG0002762	24	24
OG0002763	8	5
OG0002764	10	10
OG0002765	10	8
OG0002766	21	21
OG0002767	16	14
OG0002768	24	24
OG0002769	24	24
OG0002770	2	1
OG0002771	7	3
OG0002772	4	2
OG0002773	11	9
OG0002774	5	4
OG0002775	5	4
OG0002776	5	4
OG0002777	10	6
OG0002778	22	22
OG0002779	2	2
OG0002780	3	2
